,county,eis facility id,agency facility id,tri facility id,company name,site name,facility source type,site latitude,site longitude,address,city,zip code,pollutant code,pollutant type(s),total emissions,emissions uom,data set
1891958,Alameda,18540711,1130321762,,,COMPUGRAPHICS USA INC,,37.517015,-121.944948,43455 OSGOOD ROAD,FREMONT,94539,PM25-PRI,CAP,6.6846e-05,TON,2017NEI_Feb2020
1891979,Alameda,18540811,1130321819,,,CITY OF OAKLAND,,37.815923,-122.26638999999999,"455 27TH ST, FIRE STATION 15",OAKLAND,94612,NOX,CAP,0.1243323,TON,2017NEI_Feb2020
1891982,Alameda,18540811,1130321819,,,CITY OF OAKLAND,,37.815923,-122.26638999999999,"455 27TH ST, FIRE STATION 15",OAKLAND,94612,PM10-PRI,CAP,0.00170461,TON,2017NEI_Feb2020
1891984,Alameda,18540811,1130321819,,,CITY OF OAKLAND,,37.815923,-122.26638999999999,"455 27TH ST, FIRE STATION 15",OAKLAND,94612,PM25-PRI,CAP,0.00166377,TON,2017NEI_Feb2020
1892005,Alameda,18540911,1130321853,,,ORO LOMA SANITARY DISTRICT-RAILROAD LIFT STATION,,37.672506,-122.152378,GRANT AVE & RAILROAD AVE,SAN LORENZO,94580,NOX,CAP,0.010509600000000001,TON,2017NEI_Feb2020
1892008,Alameda,18540911,1130321853,,,ORO LOMA SANITARY DISTRICT-RAILROAD LIFT STATION,,37.672506,-122.152378,GRANT AVE & RAILROAD AVE,SAN LORENZO,94580,PM10-PRI,CAP,0.00014408799999999998,TON,2017NEI_Feb2020
1892010,Alameda,18540911,1130321853,,,ORO LOMA SANITARY DISTRICT-RAILROAD LIFT STATION,,37.672506,-122.152378,GRANT AVE & RAILROAD AVE,SAN LORENZO,94580,PM25-PRI,CAP,0.000140636,TON,2017NEI_Feb2020
1892031,Alameda,18541011,1130321908,,,FEDERAL BUREAU OF PRISONS,,37.715984000000006,-121.89992600000001,FCI DUBLIN,DUBLIN,94568,NOX,CAP,0.31362277,TON,2017NEI_Feb2020
1892034,Alameda,18541011,1130321908,,,FEDERAL BUREAU OF PRISONS,,37.715984000000006,-121.89992600000001,FCI DUBLIN,DUBLIN,94568,PM10-PRI,CAP,0.0028009309999999996,TON,2017NEI_Feb2020
1892036,Alameda,18541011,1130321908,,,FEDERAL BUREAU OF PRISONS,,37.715984000000006,-121.89992600000001,FCI DUBLIN,DUBLIN,94568,PM25-PRI,CAP,0.002741385,TON,2017NEI_Feb2020
1892057,Alameda,18541111,1130321978,,,ELECTRONICS FOR IMAGING,,37.544835,-122.060744,"6750 DUMBARTON, CIRCLE",FREMONT,94555,NOX,CAP,0.003906674000000001,TON,2017NEI_Feb2020
1892060,Alameda,18541111,1130321978,,,ELECTRONICS FOR IMAGING,,37.544835,-122.060744,"6750 DUMBARTON, CIRCLE",FREMONT,94555,PM10-PRI,CAP,0.00022553599999999998,TON,2017NEI_Feb2020
1892062,Alameda,18541111,1130321978,,,ELECTRONICS FOR IMAGING,,37.544835,-122.060744,"6750 DUMBARTON, CIRCLE",FREMONT,94555,PM25-PRI,CAP,0.000220133,TON,2017NEI_Feb2020
1892066,Alameda,18541211,1130322010,,,WHOLE FOODS MARKET,,37.555234999999996,-121.984163,3111 MOWRY AVENUE,FREMONT,94538,NOX,CAP,1.308e-06,TON,2017NEI_Feb2020
1892069,Alameda,18541211,1130322010,,,WHOLE FOODS MARKET,,37.555234999999996,-121.984163,3111 MOWRY AVENUE,FREMONT,94538,PM10-PRI,CAP,1.677e-05,TON,2017NEI_Feb2020
1892071,Alameda,18541211,1130322010,,,WHOLE FOODS MARKET,,37.555234999999996,-121.984163,3111 MOWRY AVENUE,FREMONT,94538,PM25-PRI,CAP,1.677e-05,TON,2017NEI_Feb2020
1892093,Alameda,18541311,1130322146,,,SAN LEANDRO HOSPITAL,,37.712297,-122.14037900000001,13855 E 14TH STREET,SAN LEANDRO,94578,NOX,CAP,0.08657553,TON,2017NEI_Feb2020
1892096,Alameda,18541311,1130322146,,,SAN LEANDRO HOSPITAL,,37.712297,-122.14037900000001,13855 E 14TH STREET,SAN LEANDRO,94578,PM10-PRI,CAP,0.001459634,TON,2017NEI_Feb2020
1892098,Alameda,18541311,1130322146,,,SAN LEANDRO HOSPITAL,,37.712297,-122.14037900000001,13855 E 14TH STREET,SAN LEANDRO,94578,PM25-PRI,CAP,0.001424664,TON,2017NEI_Feb2020
1892119,Alameda,18541411,1130322199,,,ALOFT SILICON VALLEY,,37.53626,-122.0627,8200 GATEWAY BLVD,NEWARK,94560,NOX,CAP,0.001994008,TON,2017NEI_Feb2020
1892122,Alameda,18541411,1130322199,,,ALOFT SILICON VALLEY,,37.53626,-122.0627,8200 GATEWAY BLVD,NEWARK,94560,PM10-PRI,CAP,2.7338e-05,TON,2017NEI_Feb2020
1892124,Alameda,18541411,1130322199,,,ALOFT SILICON VALLEY,,37.53626,-122.0627,8200 GATEWAY BLVD,NEWARK,94560,PM25-PRI,CAP,2.6683000000000002e-05,TON,2017NEI_Feb2020
1892145,Alameda,18541511,1130322390,,,"AG-CCRP PUBLIC MARKET, LP",,37.840524,-122.29378600000001,6001 SHELLMOUND STREET,EMERYVILLE,94608,NOX,CAP,0.002353201,TON,2017NEI_Feb2020
1892148,Alameda,18541511,1130322390,,,"AG-CCRP PUBLIC MARKET, LP",,37.840524,-122.29378600000001,6001 SHELLMOUND STREET,EMERYVILLE,94608,PM10-PRI,CAP,0.000119902,TON,2017NEI_Feb2020
1892150,Alameda,18541511,1130322390,,,"AG-CCRP PUBLIC MARKET, LP",,37.840524,-122.29378600000001,6001 SHELLMOUND STREET,EMERYVILLE,94608,PM25-PRI,CAP,0.000117029,TON,2017NEI_Feb2020
1892171,Alameda,18541611,1130322483,,,"WATERMARK BAYSIDE, LLC DBA BAYSIDE PARK",,37.830145,-122.287048,1440 40TH STREET,EMERYVILLE,94608,NOX,CAP,0.001492576,TON,2017NEI_Feb2020
1892174,Alameda,18541611,1130322483,,,"WATERMARK BAYSIDE, LLC DBA BAYSIDE PARK",,37.830145,-122.287048,1440 40TH STREET,EMERYVILLE,94608,PM10-PRI,CAP,5.2699e-05,TON,2017NEI_Feb2020
1892176,Alameda,18541611,1130322483,,,"WATERMARK BAYSIDE, LLC DBA BAYSIDE PARK",,37.830145,-122.287048,1440 40TH STREET,EMERYVILLE,94608,PM25-PRI,CAP,5.143600000000001e-05,TON,2017NEI_Feb2020
1892197,Alameda,18541711,1130322590,,,PEERY/ARRILLAGA,,37.547182,-122.068096,34700 CAMPUS DRIVE,FREMONT,94555,NOX,CAP,0.007221379,TON,2017NEI_Feb2020
1892200,Alameda,18541711,1130322590,,,PEERY/ARRILLAGA,,37.547182,-122.068096,34700 CAMPUS DRIVE,FREMONT,94555,PM10-PRI,CAP,7.683399999999999e-05,TON,2017NEI_Feb2020
1892202,Alameda,18541711,1130322590,,,PEERY/ARRILLAGA,,37.547182,-122.068096,34700 CAMPUS DRIVE,FREMONT,94555,PM25-PRI,CAP,7.4993e-05,TON,2017NEI_Feb2020
1892223,Alameda,18541811,1130322594,,,SUTTER BAY MEDICAL FOUNDATION DBA PALO ALTO M F,,37.546292,-121.97146799999999,3200 KEARNEY STREET,FREMONT,94538,NOX,CAP,0.02301538,TON,2017NEI_Feb2020
1892226,Alameda,18541811,1130322594,,,SUTTER BAY MEDICAL FOUNDATION DBA PALO ALTO M F,,37.546292,-121.97146799999999,3200 KEARNEY STREET,FREMONT,94538,PM10-PRI,CAP,0.0005337030000000001,TON,2017NEI_Feb2020
1892228,Alameda,18541811,1130322594,,,SUTTER BAY MEDICAL FOUNDATION DBA PALO ALTO M F,,37.546292,-121.97146799999999,3200 KEARNEY STREET,FREMONT,94538,PM25-PRI,CAP,0.000520917,TON,2017NEI_Feb2020
1892232,Alameda,18541911,1130322609,,,INTEGRA TELECOM,,37.691286,-121.666597,17750 PATTERSON PASS RD,LIVERMORE,94550,NOX,CAP,0.0018687929999999999,TON,2017NEI_Feb2020
1892235,Alameda,18541911,1130322609,,,INTEGRA TELECOM,,37.691286,-121.666597,17750 PATTERSON PASS RD,LIVERMORE,94550,PM10-PRI,CAP,9.594100000000001e-05,TON,2017NEI_Feb2020
1892237,Alameda,18541911,1130322609,,,INTEGRA TELECOM,,37.691286,-121.666597,17750 PATTERSON PASS RD,LIVERMORE,94550,PM25-PRI,CAP,9.594100000000001e-05,TON,2017NEI_Feb2020
1892265,Alameda,18542011,1130322781,,,OAKLAND MARRIOTT CITY CENTER,,37.803295,-122.27181200000001,1001 BROADWAY,OAKLAND,94607,NOX,CAP,0.07279431,TON,2017NEI_Feb2020
1892268,Alameda,18542011,1130322781,,,OAKLAND MARRIOTT CITY CENTER,,37.803295,-122.27181200000001,1001 BROADWAY,OAKLAND,94607,PM10-PRI,CAP,0.002879205,TON,2017NEI_Feb2020
1892270,Alameda,18542011,1130322781,,,OAKLAND MARRIOTT CITY CENTER,,37.803295,-122.27181200000001,1001 BROADWAY,OAKLAND,94607,PM25-PRI,CAP,0.00284456,TON,2017NEI_Feb2020
1892274,Alameda,18542111,1130322828,,,SAFEWAY INC #1953,,37.706034,-121.927167,7499 DUBLIN BLVD,DUBLIN,94568,NOX,CAP,0.01848077,TON,2017NEI_Feb2020
1892277,Alameda,18542111,1130322828,,,SAFEWAY INC #1953,,37.706034,-121.927167,7499 DUBLIN BLVD,DUBLIN,94568,PM10-PRI,CAP,7.92e-05,TON,2017NEI_Feb2020
1892279,Alameda,18542111,1130322828,,,SAFEWAY INC #1953,,37.706034,-121.927167,7499 DUBLIN BLVD,DUBLIN,94568,PM25-PRI,CAP,7.92e-05,TON,2017NEI_Feb2020
1892300,Alameda,18542211,1130322870,,,"SEVENTH STREET PROPERTIES VII, LLC",,37.85106,-122.29401299999999,740 HEINZ AVENUE,BERKELEY,94710,NOX,CAP,0.03245155,TON,2017NEI_Feb2020
1892303,Alameda,18542211,1130322870,,,"SEVENTH STREET PROPERTIES VII, LLC",,37.85106,-122.29401299999999,740 HEINZ AVENUE,BERKELEY,94710,PM10-PRI,CAP,0.000454486,TON,2017NEI_Feb2020
1892305,Alameda,18542211,1130322870,,,"SEVENTH STREET PROPERTIES VII, LLC",,37.85106,-122.29401299999999,740 HEINZ AVENUE,BERKELEY,94710,PM25-PRI,CAP,0.00044359699999999995,TON,2017NEI_Feb2020
1892328,Alameda,18542411,1130323013,,,PS BUSINESS PARKS,,37.628673,-122.123526,3825 BAY CENTER PLACE,HAYWARD,94545,NOX,CAP,0.01256255,TON,2017NEI_Feb2020
1892331,Alameda,18542411,1130323013,,,PS BUSINESS PARKS,,37.628673,-122.123526,3825 BAY CENTER PLACE,HAYWARD,94545,PM10-PRI,CAP,0.000274816,TON,2017NEI_Feb2020
1892333,Alameda,18542411,1130323013,,,PS BUSINESS PARKS,,37.628673,-122.123526,3825 BAY CENTER PLACE,HAYWARD,94545,PM25-PRI,CAP,0.00026823099999999996,TON,2017NEI_Feb2020
1892361,Alameda,18542511,1130323051,,,ASHFORD TRS FREMONT LLC DBA MARRIOTT,,37.489011,-121.94679099999999,46100 LANDING PKWY,FREMONT,94538,NOX,CAP,1.40097114,TON,2017NEI_Feb2020
1892364,Alameda,18542511,1130323051,,,ASHFORD TRS FREMONT LLC DBA MARRIOTT,,37.489011,-121.94679099999999,46100 LANDING PKWY,FREMONT,94538,PM10-PRI,CAP,0.041718782999999995,TON,2017NEI_Feb2020
1892366,Alameda,18542511,1130323051,,,ASHFORD TRS FREMONT LLC DBA MARRIOTT,,37.489011,-121.94679099999999,46100 LANDING PKWY,FREMONT,94538,PM25-PRI,CAP,0.041704985,TON,2017NEI_Feb2020
1892372,Alameda,18542711,1130323120,,,SAFEWAY INC #768,,37.696216,-122.07476499999999,20629 REDWOOD ROAD,CASTRO VALLEY,94546,NOX,CAP,0.002795466,TON,2017NEI_Feb2020
1892375,Alameda,18542711,1130323120,,,SAFEWAY INC #768,,37.696216,-122.07476499999999,20629 REDWOOD ROAD,CASTRO VALLEY,94546,PM10-PRI,CAP,2.7333e-05,TON,2017NEI_Feb2020
1892377,Alameda,18542711,1130323120,,,SAFEWAY INC #768,,37.696216,-122.07476499999999,20629 REDWOOD ROAD,CASTRO VALLEY,94546,PM25-PRI,CAP,2.7333e-05,TON,2017NEI_Feb2020
1892399,Alameda,18542911,1130323188,,,"LEVEL 3 COMMUNICATIONS, LLC",,37.689723,-121.8974,4511 WILLOW ROAD,PLEASANTON,94588,NOX,CAP,0.02602844,TON,2017NEI_Feb2020
1892402,Alameda,18542911,1130323188,,,"LEVEL 3 COMMUNICATIONS, LLC",,37.689723,-121.8974,4511 WILLOW ROAD,PLEASANTON,94588,PM10-PRI,CAP,0.000602861,TON,2017NEI_Feb2020
1892404,Alameda,18542911,1130323188,,,"LEVEL 3 COMMUNICATIONS, LLC",,37.689723,-121.8974,4511 WILLOW ROAD,PLEASANTON,94588,PM25-PRI,CAP,0.0005884169999999999,TON,2017NEI_Feb2020
1892410,Alameda,18543011,1130323209,,,SAFEWAY INC #971,,37.679687,-122.08333600000002,22280 FOOTHILL BLVD,HAYWARD,94541,NOX,CAP,0.02736376,TON,2017NEI_Feb2020
1892413,Alameda,18543011,1130323209,,,SAFEWAY INC #971,,37.679687,-122.08333600000002,22280 FOOTHILL BLVD,HAYWARD,94541,PM10-PRI,CAP,8.0476e-05,TON,2017NEI_Feb2020
1892415,Alameda,18543011,1130323209,,,SAFEWAY INC #971,,37.679687,-122.08333600000002,22280 FOOTHILL BLVD,HAYWARD,94541,PM25-PRI,CAP,8.0476e-05,TON,2017NEI_Feb2020
1892419,Alameda,18543111,1130323288,,,SAFEWAY INC #910,,37.680419,-121.777332,1554 1ST STREET,LIVERMORE,94550,NOX,CAP,0.005757622,TON,2017NEI_Feb2020
1892422,Alameda,18543111,1130323288,,,SAFEWAY INC #910,,37.680419,-121.777332,1554 1ST STREET,LIVERMORE,94550,PM10-PRI,CAP,5.0564e-05,TON,2017NEI_Feb2020
1892424,Alameda,18543111,1130323288,,,SAFEWAY INC #910,,37.680419,-121.777332,1554 1ST STREET,LIVERMORE,94550,PM25-PRI,CAP,5.0564e-05,TON,2017NEI_Feb2020
1892445,Alameda,18543211,1130323302,,,ARCUS BIOSCIENCES,,37.62489,-122.12373999999998,3928 POINT EDEN WAY,HAYWARD,94545,NOX,CAP,0.003657773,TON,2017NEI_Feb2020
1892448,Alameda,18543211,1130323302,,,ARCUS BIOSCIENCES,,37.62489,-122.12373999999998,3928 POINT EDEN WAY,HAYWARD,94545,PM10-PRI,CAP,0.00018396799999999998,TON,2017NEI_Feb2020
1892450,Alameda,18543211,1130323302,,,ARCUS BIOSCIENCES,,37.62489,-122.12373999999998,3928 POINT EDEN WAY,HAYWARD,94545,PM25-PRI,CAP,0.00017956,TON,2017NEI_Feb2020
1892456,Alameda,18543311,1130323321,,,SAFEWAY INC #1932,,37.706708,-121.87402900000001,4440 TASSAJARA RD,DUBLIN,94568,NOX,CAP,0.04717822,TON,2017NEI_Feb2020
1892459,Alameda,18543311,1130323321,,,SAFEWAY INC #1932,,37.706708,-121.87402900000001,4440 TASSAJARA RD,DUBLIN,94568,PM10-PRI,CAP,0.00013875,TON,2017NEI_Feb2020
1892461,Alameda,18543311,1130323321,,,SAFEWAY INC #1932,,37.706708,-121.87402900000001,4440 TASSAJARA RD,DUBLIN,94568,PM25-PRI,CAP,0.00013875,TON,2017NEI_Feb2020
1892488,Alameda,18543611,1130323466,,,PROLOGIS,,37.510104999999996,-121.98847099999999,41066 BOYCE ROAD,FREMONT,94538,NOX,CAP,0.011926352,TON,2017NEI_Feb2020
1892491,Alameda,18543611,1130323466,,,PROLOGIS,,37.510104999999996,-121.98847099999999,41066 BOYCE ROAD,FREMONT,94538,PM10-PRI,CAP,0.000621076,TON,2017NEI_Feb2020
1892493,Alameda,18543611,1130323466,,,PROLOGIS,,37.510104999999996,-121.98847099999999,41066 BOYCE ROAD,FREMONT,94538,PM25-PRI,CAP,0.0006061980000000001,TON,2017NEI_Feb2020
1892498,Alameda,18543811,1130323504,,,"VERTICAL BRIDGE TOWERS, LLC",,37.655547999999996,-122.004121,16 NAVAN LANE,HAYWARD,94542,NOX,CAP,9.863299999999999e-05,TON,2017NEI_Feb2020
1892501,Alameda,18543811,1130323504,,,"VERTICAL BRIDGE TOWERS, LLC",,37.655547999999996,-122.004121,16 NAVAN LANE,HAYWARD,94542,PM10-PRI,CAP,5.6436000000000007e-05,TON,2017NEI_Feb2020
1892503,Alameda,18543811,1130323504,,,"VERTICAL BRIDGE TOWERS, LLC",,37.655547999999996,-122.004121,16 NAVAN LANE,HAYWARD,94542,PM25-PRI,CAP,5.6436000000000007e-05,TON,2017NEI_Feb2020
1892524,Alameda,18543911,1130323508,,,CITY OF ALAMEDA,,37.739290000000004,-122.2585,241 ADELPHIAN WAY,ALAMEDA,94501,NOX,CAP,0.000620301,TON,2017NEI_Feb2020
1892527,Alameda,18543911,1130323508,,,CITY OF ALAMEDA,,37.739290000000004,-122.2585,241 ADELPHIAN WAY,ALAMEDA,94501,PM10-PRI,CAP,2.5624e-05,TON,2017NEI_Feb2020
1892529,Alameda,18543911,1130323508,,,CITY OF ALAMEDA,,37.739290000000004,-122.2585,241 ADELPHIAN WAY,ALAMEDA,94501,PM25-PRI,CAP,2.501e-05,TON,2017NEI_Feb2020
1892550,Alameda,18544011,1130323525,,,ZONE 7 WATER AGENCY,,37.705524,-121.80678999999999,100 N CANYONS PARKWAY,LIVERMORE,94550,NOX,CAP,0.002158221,TON,2017NEI_Feb2020
1892553,Alameda,18544011,1130323525,,,ZONE 7 WATER AGENCY,,37.705524,-121.80678999999999,100 N CANYONS PARKWAY,LIVERMORE,94550,PM10-PRI,CAP,2.9589e-05,TON,2017NEI_Feb2020
1892555,Alameda,18544011,1130323525,,,ZONE 7 WATER AGENCY,,37.705524,-121.80678999999999,100 N CANYONS PARKWAY,LIVERMORE,94550,PM25-PRI,CAP,2.8881e-05,TON,2017NEI_Feb2020
1892576,Alameda,18544111,1130323530,,,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,,37.593307,-121.885492,11772 MAIN STREET,SUNOL,94586,NOX,CAP,0.00135994,TON,2017NEI_Feb2020
1892579,Alameda,18544111,1130323530,,,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,,37.593307,-121.885492,11772 MAIN STREET,SUNOL,94586,PM10-PRI,CAP,5.4715e-05,TON,2017NEI_Feb2020
1892581,Alameda,18544111,1130323530,,,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,,37.593307,-121.885492,11772 MAIN STREET,SUNOL,94586,PM25-PRI,CAP,5.3404e-05,TON,2017NEI_Feb2020
1892604,Alameda,18544311,1130323650,,,"BMR-PACIFIC RESEARCH CENTER, LP",,37.539176,-122.062987,"7707 GATEWAY BLVD, BUILDING #5",NEWARK,94560,NOX,CAP,0.0218168,TON,2017NEI_Feb2020
1892607,Alameda,18544311,1130323650,,,"BMR-PACIFIC RESEARCH CENTER, LP",,37.539176,-122.062987,"7707 GATEWAY BLVD, BUILDING #5",NEWARK,94560,PM10-PRI,CAP,0.00029911099999999996,TON,2017NEI_Feb2020
1892609,Alameda,18544311,1130323650,,,"BMR-PACIFIC RESEARCH CENTER, LP",,37.539176,-122.062987,"7707 GATEWAY BLVD, BUILDING #5",NEWARK,94560,PM25-PRI,CAP,0.000291945,TON,2017NEI_Feb2020
1892632,Alameda,18544611,1130323665,,,CITY OF HAYWARD - LINDEN LS,,37.682476,-122.06863899999999,22533 LINDEN STREET,HAYWARD,94541,NOX,CAP,0.004926374,TON,2017NEI_Feb2020
1892635,Alameda,18544611,1130323665,,,CITY OF HAYWARD - LINDEN LS,,37.682476,-122.06863899999999,22533 LINDEN STREET,HAYWARD,94541,PM10-PRI,CAP,6.754100000000001e-05,TON,2017NEI_Feb2020
1892637,Alameda,18544611,1130323665,,,CITY OF HAYWARD - LINDEN LS,,37.682476,-122.06863899999999,22533 LINDEN STREET,HAYWARD,94541,PM25-PRI,CAP,6.5923e-05,TON,2017NEI_Feb2020
1892662,Alameda,18544711,1130323684,,,CITY OF ALAMEDA,,37.729079999999996,-122.24813,2201 HARBOR BAY PKWY,ALAMEDA,94501,NOX,CAP,0.000620301,TON,2017NEI_Feb2020
1892665,Alameda,18544711,1130323684,,,CITY OF ALAMEDA,,37.729079999999996,-122.24813,2201 HARBOR BAY PKWY,ALAMEDA,94501,PM10-PRI,CAP,2.5624e-05,TON,2017NEI_Feb2020
1892667,Alameda,18544711,1130323684,,,CITY OF ALAMEDA,,37.729079999999996,-122.24813,2201 HARBOR BAY PKWY,ALAMEDA,94501,PM25-PRI,CAP,2.501e-05,TON,2017NEI_Feb2020
1892688,Alameda,18544811,1130323687,,,GENERAL SERVICES ADMINISTRATION,,37.771603999999996,-122.279067,"620 CENTRAL AVE, BLDG 2A",ALAMEDA,94501,NOX,CAP,0.001121558,TON,2017NEI_Feb2020
1892691,Alameda,18544811,1130323687,,,GENERAL SERVICES ADMINISTRATION,,37.771603999999996,-122.279067,"620 CENTRAL AVE, BLDG 2A",ALAMEDA,94501,PM10-PRI,CAP,9.209e-06,TON,2017NEI_Feb2020
1892693,Alameda,18544811,1130323687,,,GENERAL SERVICES ADMINISTRATION,,37.771603999999996,-122.279067,"620 CENTRAL AVE, BLDG 2A",ALAMEDA,94501,PM25-PRI,CAP,8.989e-06,TON,2017NEI_Feb2020
1892721,Alameda,18545211,1130323838,,,CITY CENTER 1300 LLC,,37.805031,-122.274368,1300 CLAY STREET,OAKLAND,94612,NOX,CAP,0.050108272999999995,TON,2017NEI_Feb2020
1892724,Alameda,18545211,1130323838,,,CITY CENTER 1300 LLC,,37.805031,-122.274368,1300 CLAY STREET,OAKLAND,94612,PM10-PRI,CAP,0.00068699,TON,2017NEI_Feb2020
1892726,Alameda,18545211,1130323838,,,CITY CENTER 1300 LLC,,37.805031,-122.274368,1300 CLAY STREET,OAKLAND,94612,PM25-PRI,CAP,0.000670531,TON,2017NEI_Feb2020
1892747,Alameda,18545311,1130323854,,,"TRT NOIP DUBLIN, LP",,37.707074,-121.88894099999999,1 SYBASE DRIVE,DUBLIN,94568,NOX,CAP,0.10375526,TON,2017NEI_Feb2020
1892750,Alameda,18545311,1130323854,,,"TRT NOIP DUBLIN, LP",,37.707074,-121.88894099999999,1 SYBASE DRIVE,DUBLIN,94568,PM10-PRI,CAP,0.00239918,TON,2017NEI_Feb2020
1892752,Alameda,18545311,1130323854,,,"TRT NOIP DUBLIN, LP",,37.707074,-121.88894099999999,1 SYBASE DRIVE,DUBLIN,94568,PM25-PRI,CAP,0.0023417,TON,2017NEI_Feb2020
1892773,Alameda,18545411,1130323915,,,OPENTEXT CORPORATION,,37.659414,-121.90046699999999,6801 KOLL CENTER PKWY,PLEASANTON,94566,NOX,CAP,0.03753426,TON,2017NEI_Feb2020
1892776,Alameda,18545411,1130323915,,,OPENTEXT CORPORATION,,37.659414,-121.90046699999999,6801 KOLL CENTER PKWY,PLEASANTON,94566,PM10-PRI,CAP,0.000514599,TON,2017NEI_Feb2020
1892778,Alameda,18545411,1130323915,,,OPENTEXT CORPORATION,,37.659414,-121.90046699999999,6801 KOLL CENTER PKWY,PLEASANTON,94566,PM25-PRI,CAP,0.00050227,TON,2017NEI_Feb2020
1892799,Alameda,18545511,1130323954,,,WINDSTREAM,,37.802128,-122.270046,427 14TH STREET,OAKLAND,94612,NOX,CAP,0.007337473000000001,TON,2017NEI_Feb2020
1892802,Alameda,18545511,1130323954,,,WINDSTREAM,,37.802128,-122.270046,427 14TH STREET,OAKLAND,94612,PM10-PRI,CAP,0.000123704,TON,2017NEI_Feb2020
1892804,Alameda,18545511,1130323954,,,WINDSTREAM,,37.802128,-122.270046,427 14TH STREET,OAKLAND,94612,PM25-PRI,CAP,0.000120741,TON,2017NEI_Feb2020
1892829,Alameda,18545611,1130324024,,,"W/L 2150 WEBSTER HOLDINGS VIII, L P",,37.810241999999995,-122.265518,2150 WEBSTER STREET,OAKLAND,94612,NOX,CAP,0.01230715,TON,2017NEI_Feb2020
1892832,Alameda,18545611,1130324024,,,"W/L 2150 WEBSTER HOLDINGS VIII, L P",,37.810241999999995,-122.265518,2150 WEBSTER STREET,OAKLAND,94612,PM10-PRI,CAP,0.000564795,TON,2017NEI_Feb2020
1892834,Alameda,18545611,1130324024,,,"W/L 2150 WEBSTER HOLDINGS VIII, L P",,37.810241999999995,-122.265518,2150 WEBSTER STREET,OAKLAND,94612,PM25-PRI,CAP,0.0005512630000000001,TON,2017NEI_Feb2020
1892855,Alameda,18545711,1130324113,,,ESIGNAL-A DIVISION OF INTERCONTINENTAL EXCHANGE,,37.625463,-122.12335900000001,3955 POINT EDEN WAY,HAYWARD,94545,NOX,CAP,0.151015,TON,2017NEI_Feb2020
1892858,Alameda,18545711,1130324113,,,ESIGNAL-A DIVISION OF INTERCONTINENTAL EXCHANGE,,37.625463,-122.12335900000001,3955 POINT EDEN WAY,HAYWARD,94545,PM10-PRI,CAP,0.00406888,TON,2017NEI_Feb2020
1892860,Alameda,18545711,1130324113,,,ESIGNAL-A DIVISION OF INTERCONTINENTAL EXCHANGE,,37.625463,-122.12335900000001,3955 POINT EDEN WAY,HAYWARD,94545,PM25-PRI,CAP,0.003971395999999999,TON,2017NEI_Feb2020
1913245,Alameda,18696911,1130323529,,,BIMBO BAKERIES USA INC,,37.623809,-122.11429,"3525 ARDEN RD, STE 300",HAYWARD,94545,NOX,CAP,4.2e-08,TON,2017NEI_Feb2020
1913248,Alameda,18696911,1130323529,,,BIMBO BAKERIES USA INC,,37.623809,-122.11429,"3525 ARDEN RD, STE 300",HAYWARD,94545,PM10-PRI,CAP,1.1000000000000001e-08,TON,2017NEI_Feb2020
1913250,Alameda,18696911,1130323529,,,BIMBO BAKERIES USA INC,,37.623809,-122.11429,"3525 ARDEN RD, STE 300",HAYWARD,94545,PM25-PRI,CAP,1.1000000000000001e-08,TON,2017NEI_Feb2020
1913271,Alameda,18697111,1130321949,,,"BICYCLE COFFEE, LLC",,37.794834,-122.27431999999999,364 2ND STREET,OAKLAND,94607,NOX,CAP,0.017629035,TON,2017NEI_Feb2020
1913274,Alameda,18697111,1130321949,,,"BICYCLE COFFEE, LLC",,37.794834,-122.27431999999999,364 2ND STREET,OAKLAND,94607,PM10-PRI,CAP,0.08416712300000001,TON,2017NEI_Feb2020
1913276,Alameda,18697111,1130321949,,,"BICYCLE COFFEE, LLC",,37.794834,-122.27431999999999,364 2ND STREET,OAKLAND,94607,PM25-PRI,CAP,0.050651133,TON,2017NEI_Feb2020
1913283,Alameda,18697211,1130321713,,,BLUE BOTTLE COFFEE COMPANY,,37.795936,-122.273125,300 WEBSTER STREET,OAKLAND,94607,NOX,CAP,0.32644102,TON,2017NEI_Feb2020
1913286,Alameda,18697211,1130321713,,,BLUE BOTTLE COFFEE COMPANY,,37.795936,-122.273125,300 WEBSTER STREET,OAKLAND,94607,PM10-PRI,CAP,0.019323503,TON,2017NEI_Feb2020
1913288,Alameda,18697211,1130321713,,,BLUE BOTTLE COFFEE COMPANY,,37.795936,-122.273125,300 WEBSTER STREET,OAKLAND,94607,PM25-PRI,CAP,0.013580982,TON,2017NEI_Feb2020
1913296,Alameda,18697311,1130322048,,,"BOURBON COFFEE COMPANY, INC",,37.714556,-122.17822199999999,"1933 DAVIS ST, SUITE 230",SAN LEANDRO,94577,NOX,CAP,0.002438884,TON,2017NEI_Feb2020
1913299,Alameda,18697311,1130322048,,,"BOURBON COFFEE COMPANY, INC",,37.714556,-122.17822199999999,"1933 DAVIS ST, SUITE 230",SAN LEANDRO,94577,PM10-PRI,CAP,1.9498e-05,TON,2017NEI_Feb2020
